date,season,location,time,reef_zone,lat,lon,reef_name,reef,Fistularia commersonii,fish,abundance,size,visibility,temp,comments,Distribution,a,b,first_maturity, reef_fidelity,comments
27/11/2018,Fall,sdot_yam,11:40,bloks,32.496597,34.878720,Sirenna,AR - 2,Plotosus lineatus,1,500,14,,22,,Indo-Pacific,0.0081,3.12,14,Transient ,species showing low reef- fidelity
27/11/2018,Fall,sdot_yam,11:00,bloks,32.494633,34.877960,Medussa,AR - 1,Plotosus lineatus,1,300,15,,22,,Indo-Pacific,0.0081,3.12,14,Transient ,species showing low reef- fidelity
27/11/2018,Fall,sdot_yam,13:20,bloks,32.500896,34.880688,Tetis,AR - 4,Pomadasys stridens,1,20,12,,22,,Indo-Pacific,0.0049,3.406,NA,Transient ,species showing low reef- fidelity
27/11/2018,Fall,sdot_yam,13:20,bloks,32.500896,34.880688,Tetis,AR - 4,Pomadasys stridens,1,1,6,,22,,Indo-Pacific,0.0049,3.406,NA,Transient ,species showing low reef- fidelity
27/11/2018,Fall,sdot_yam,13:20,bloks,32.500896,34.880688,Tetis,AR - 4,Pomadasys stridens,1,6,6,,22,,Indo-Pacific,0.0049,3.406,NA,Transient ,species showing low reef- fidelity
27/11/2018,Fall,sdot_yam,12:35,bloks,32.499030,34.880200,Athena,AR - 3,Pomadasys stridens,1,20,8,,22,,Indo-Pacific,0.0049,3.406,NA,Transient ,species showing low reef- fidelity
27/11/2018,Fall,sdot_yam,11:00,bloks,32.494633,34.877960,Medussa,AR - 1,Pomadasys stridens,1,300,12,,22,,Indo-Pacific,0.0049,3.406,NA,Transient ,species showing low reef- fidelity
27/11/2018,Fall,sdot_yam,11:00,bloks,32.494633,34.877960,Medussa,AR - 1,Pomadasys stridens,1,1000,10,,22,,Indo-Pacific,0.0049,3.406,NA,Transient ,species showing low reef- fidelity
27/11/2018,Fall,sdot_yam,12:35,bloks,32.499030,34.880200,Athena,AR - 3,Sargocentron rubrum,1,1,12,,22,,Indo-Pacific,0.01801,3.015,NA,Resident ,Species showing high reef-fidelity
27/11/2018,Fall,sdot_yam,12:35,bloks,32.499030,34.880200,Athena,AR - 3,Sargocentron rubrum,1,1,10,,22,,Indo-Pacific,0.01801,3.015,NA,Resident ,Species showing high reef-fidelity
27/11/2018,Fall,sdot_yam,12:35,bloks,32.499030,34.880200,Athena,AR - 3,Sargocentron rubrum,1,1,15,,22,,Indo-Pacific,0.01801,3.015,NA,Resident ,Species showing high reef-fidelity
27/11/2018,Fall,sdot_yam,12:35,bloks,32.499030,34.880200,Athena,AR - 3,Sargocentron rubrum,1,1,12,,22,,Indo-Pacific,0.01801,3.015,NA,Resident ,Species showing high reef-fidelity
27/11/2018,Fall,sdot_yam,11:40,bloks,32.496597,34.878720,Sirenna,AR - 2,Sargocentron rubrum,1,4,12,,22,,Indo-Pacific,0.01801,3.015,NA,Resident ,Species showing high reef-fidelity
27/11/2018,Fall,sdot_yam,11:00,bloks,32.494633,34.877960,Medussa,AR - 1,Sargocentron rubrum,1,1,6,,22,,Indo-Pacific,0.01801,3.015,NA,Resident ,Species showing high reef-fidelity
27/11/2018,Fall,sdot_yam,11:40,bloks,32.496597,34.878720,Sirenna,AR - 2,Scorpaena maderensis,1,1,10,,22,,Eastern Atlantic - Mediterranean,0.0174, 2.98,NA,Resident ,Species showing high reef-fidelity
27/11/2018,Fall,sdot_yam,13:20,bloks,32.500896,34.880688,Tetis,AR - 4,Siganus rivulatus,1,3,6,,22,,Indo-Pacific,0.0123,2.98,13.5,Resident ,Species showing high reef-fidelity
27/11/2018,Fall,sdot_yam,12:35,bloks,32.499030,34.880200,Athena,AR - 3,Siganus rivulatus,1,4,12,,22,,Indo-Pacific,0.0123,2.98,13.5,Resident ,Species showing high reef-fidelity
27/11/2018,Fall,sdot_yam,11:40,bloks,32.496597,34.878720,Sirenna,AR - 2,Siganus rivulatus,1,10,10,,22,,Indo-Pacific,0.0123,2.98,13.5,Resident ,Species showing high reef-fidelity
27/11/2018,Fall,sdot_yam,11:40,bloks,32.496597,34.878720,Sirenna,AR - 2,Siganus rivulatus,1,5,6,,22,,Indo-Pacific,0.0123,2.98,13.5,Resident ,Species showing high reef-fidelity
27/11/2018,Fall,sdot_yam,11:40,bloks,32.496597,34.878720,Sirenna,AR - 2,Siganus rivulatus,1,5,6,,22,,Indo-Pacific,0.0123,2.98,13.5,Resident ,Species showing high reef-fidelity
27/11/2018,Fall,sdot_yam,11:00,bloks,32.494633,34.877960,Medussa,AR - 1,Siganus rivulatus,1,1,18,,22,,Indo-Pacific,0.0123,2.98,13.5,Resident ,Species showing high reef-fidelity
27/11/2018,Fall,sdot_yam,11:00,bloks,32.494633,34.877960,Medussa,AR - 1,Siganus rivulatus,1,1,20,,22,,Indo-Pacific,0.0123,2.98,13.5,Resident ,Species showing high reef-fidelity
27/11/2018,Fall,sdot_yam,11:00,bloks,32.494633,34.877960,Medussa,AR - 1,Siganus rivulatus,1,1,12,,22,,Indo-Pacific,0.0123,2.98,13.5,Resident ,Species showing high reef-fidelity
27/11/2018,Fall,sdot_yam,11:00,bloks,32.494633,34.877960,Medussa,AR - 1,Siganus rivulatus,1,4,12,,22,,Indo-Pacific,0.0123,2.98,13.5,Resident ,Species showing high reef-fidelity
27/11/2018,Fall,sdot_yam,11:00,bloks,32.494633,34.877960,Medussa,AR - 1,Siganus rivulatus,1,6,10,,22,,Indo-Pacific,0.0123,2.98,13.5,Resident ,Species showing high reef-fidelity
27/11/2018,Fall,sdot_yam,11:00,bloks,32.494633,34.877960,Medussa,AR - 1,Siganus rivulatus,1,12,8,,22,,Indo-Pacific,0.0123,2.98,13.5,Resident ,Species showing high reef-fidelity
27/11/2018,Fall,sdot_yam,11:00,bloks,32.494633,34.877960,Medussa,AR - 1,Siganus rivulatus,1,10,6,,22,,Indo-Pacific,0.0123,2.98,13.5,Resident ,Species showing high reef-fidelity
27/11/2018,Fall,sdot_yam,13:20,bloks,32.500896,34.880688,Tetis,AR - 4,Stephanolepis diaspros,1,1,4,,22,,Indo-Pacific,0.0162,3.03,NA,Resident ,Species showing high reef-fidelity
27/11/2018,Fall,sdot_yam,13:20,bloks,32.500896,34.880688,Tetis,AR - 4,Stephanolepis diaspros,1,1,5,,22,,Indo-Pacific,0.0162,3.03,NA,Resident ,Species showing high reef-fidelity
27/11/2018,Fall,sdot_yam,13:20,bloks,32.500896,34.880688,Tetis,AR - 4,Stephanolepis diaspros,1,30,4,,22,,Indo-Pacific,0.0162,3.03,NA,Resident ,Species showing high reef-fidelity
27/11/2018,Fall,sdot_yam,13:20,bloks,32.500896,34.880688,Tetis,AR - 4,Stephanolepis diaspros,1,6,3,,22,,Indo-Pacific,0.0162,3.03,NA,Resident ,Species showing high reef-fidelity
27/11/2018,Fall,sdot_yam,13:20,bloks,32.500896,34.880688,Tetis,AR - 4,Stephanolepis diaspros,1,1,6,,22,,Indo-Pacific,0.0162,3.03,NA,Resident ,Species showing high reef-fidelity
27/11/2018,Fall,sdot_yam,12:35,bloks,32.499030,34.880200,Athena,AR - 3,Stephanolepis diaspros,1,1,4,,22,,Indo-Pacific,0.0162,3.03,NA,Resident ,Species showing high reef-fidelity
27/11/2018,Fall,sdot_yam,11:40,bloks,32.496597,34.878720,Sirenna,AR - 2,Stephanolepis diaspros,1,5,5,,22,,Indo-Pacific,0.0162,3.03,NA,Resident ,Species showing high reef-fidelity
27/11/2018,Fall,sdot_yam,11:40,bloks,32.496597,34.878720,Sirenna,AR - 2,Stephanolepis diaspros,1,6,4,,22,,Indo-Pacific,0.0162,3.03,NA,Resident ,Species showing high reef-fidelity
27/11/2018,Fall,sdot_yam,11:00,bloks,32.494633,34.877960,Medussa,AR - 1,Stephanolepis diaspros,1,1,6,,22,,Indo-Pacific,0.0162,3.03,NA,Resident ,Species showing high reef-fidelity
27/11/2018,Fall,sdot_yam,11:00,bloks,32.494633,34.877960,Medussa,AR - 1,Stephanolepis diaspros,1,1,4,,22,,Indo-Pacific,0.0162,3.03,NA,Resident ,Species showing high reef-fidelity
27/11/2018,Fall,sdot_yam,11:00,bloks,32.494633,34.877960,Medussa,AR - 1,Stephanolepis diaspros,1,3,3,,22,,Indo-Pacific,0.0162,3.03,NA,Resident ,Species showing high reef-fidelity
27/11/2018,Fall,sdot_yam,11:00,bloks,32.494633,34.877960,Medussa,AR - 1,Stephanolepis diaspros,1,4,4,,22,,Indo-Pacific,0.0162,3.03,NA,Resident ,Species showing high reef-fidelity
27/11/2018,Fall,sdot_yam,11:00,bloks,32.494633,34.877960,Medussa,AR - 1,Stephanolepis diaspros,1,1,6,,22,,Indo-Pacific,0.0162,3.03,NA,Resident ,Species showing high reef-fidelity
27/11/2018,Fall,sdot_yam,13:20,bloks,32.500896,34.880688,Tetis,AR - 4,Thalassoma pavo,1,2,5,,22,,Eastern Atlantic - Mediterranean,NA,NA,NA,Resident ,Species showing high reef-fidelity
27/11/2018,Fall,sdot_yam,12:35,bloks,32.499030,34.880200,Athena,AR - 3,Thalassoma pavo,1,1,10,,22,,Eastern Atlantic - Mediterranean,NA,NA,NA,Resident ,Species showing high reef-fidelity
27/11/2018,Fall,sdot_yam,12:35,bloks,32.499030,34.880200,Athena,AR - 3,Thalassoma pavo,1,4,6,,22,,Eastern Atlantic - Mediterranean,NA,NA,NA,Resident ,Species showing high reef-fidelity
27/11/2018,Fall,sdot_yam,11:40,bloks,32.496597,34.878720,Sirenna,AR - 2,Thalassoma pavo,1,3,12,,22,,Eastern Atlantic - Mediterranean,NA,NA,NA,Resident ,Species showing high reef-fidelity
27/11/2018,Fall,sdot_yam,11:40,bloks,32.496597,34.878720,Sirenna,AR - 2,Thalassoma pavo,1,1,10,,22,,Eastern Atlantic - Mediterranean,NA,NA,NA,Resident ,Species showing high reef-fidelity
27/11/2018,Fall,sdot_yam,11:00,bloks,32.494633,34.877960,Medussa,AR - 1,Thalassoma pavo,1,1,4,,22,,Eastern Atlantic - Mediterranean,NA,NA,NA,Resident ,Species showing high reef-fidelity
27/11/2018,Fall,sdot_yam,12:35,bloks,32.499030,34.880200,Athena,AR - 3,Trachrus sp.,1,300,12,,22,,Eastern Atlantic - Mediterranean,0.0105,2.97,20,Occasional, high-mobility species
27/11/2018,Fall,sdot_yam,11:40,bloks,32.496597,34.878720,Sirenna,AR - 2,Trachrus sp.,1,500,12,,22,,Eastern Atlantic - Mediterranean,0.0105,2.97,20,Occasional, high-mobility species
27/11/2018,Fall,sdot_yam,13:20,bloks,32.500896,34.880688,Tetis,AR - 4,Upeneus pori,1,22,8,,22,,Indo-Pacific,0.0095,3.02,NA,Transient ,species showing low reef- fidelity
27/11/2018,Fall,sdot_yam,12:35,bloks,32.499030,34.880200,Athena,AR - 3,Upeneus pori,1,3,15,,22,,Indo-Pacific,0.0095,3.02,NA,Transient ,species showing low reef- fidelity
27/11/2018,Fall,sdot_yam,12:35,bloks,32.499030,34.880200,Athena,AR - 3,Upeneus pori,1,20,10,,22,,Indo-Pacific,0.0095,3.02,NA,Transient ,species showing low reef- fidelity
27/11/2018,Fall,sdot_yam,11:00,bloks,32.494633,34.877960,Medussa,AR - 1,Upeneus pori,1,10,10,,22,,Indo-Pacific,0.0095,3.02,NA,Transient ,species showing low reef- fidelity
27/11/2018,Fall,sdot_yam,11:00,bloks,32.494633,34.877960,Medussa,AR - 1,Upeneus pori,1,30,12,,22,,Indo-Pacific,0.0095,3.02,NA,Transient ,species showing low reef- fidelity
24/12/2018,winter,sdot_yam,09:33,bloks,32.494633,34.877960,Medussa,AR - 1,Alepes djedaba,1,2,20,,20,,Indo-Pacific,0.0488,2.816,18.9,Occasional, high-mobility species
24/12/2018,winter,sdot_yam,09:33,bloks,32.494633,34.877960,Medussa,AR - 1,Alepes djedaba,1,8,18,,20,,Indo-Pacific,0.0488,2.816,18.9,Occasional, high-mobility species
24/12/2018,winter,sdot_yam,10:30,bloks,32.496597,34.878720,Sirenna,AR - 2,Alepes djedaba,1,4,18,,20,,Indo-Pacific,0.0488,2.816,18.9,Occasional, high-mobility species
24/12/2018,winter,sdot_yam,10:30,bloks,32.496597,34.878720,Sirenna,AR - 2,Alepes djedaba,1,3,15,,20,,Indo-Pacific,0.0488,2.816,18.9,Occasional, high-mobility species
24/12/2018,winter,sdot_yam,11:54,bloks,32.499030,34.880200,Athena,AR - 3,Alepes djedaba,1,6,20,,20,,Indo-Pacific,0.0488,2.816,18.9,Occasional, high-mobility species
24/12/2018,winter,sdot_yam,11:54,bloks,32.499030,34.880200,Athena,AR - 3,Alepes djedaba,1,4,22,,20,,Indo-Pacific,0.0488,2.816,18.9,Occasional, high-mobility species
24/12/2018,winter,sdot_yam,12:40,bloks,32.500896,34.880688,Tetis,AR - 4,Alepes djedaba,1,6,15,,20,,Indo-Pacific,0.0488,2.816,18.9,Occasional, high-mobility species
24/12/2018,winter,sdot_yam,12:40,bloks,32.500896,34.880688,Tetis,AR - 4,Alepes djedaba,1,8,10,,20,,Indo-Pacific,0.0488,2.816,18.9,Occasional, high-mobility species
24/12/2018,winter,sdot_yam,12:40,bloks,32.500896,34.880688,Tetis,AR - 4,Alepes djedaba,1,1,20,,20,,Indo-Pacific,0.0488,2.816,18.9,Occasional, high-mobility species
24/12/2018,winter,sdot_yam,09:33,bloks,32.494633,34.877960,Medussa,AR - 1,Apogonichthyoides pharaonis,1,4,6,,20,,Indo-Pacific,NA,NA,NA,Resident ,Species showing high reef-fidelity
24/12/2018,winter,sdot_yam,09:33,bloks,32.494633,34.877960,Medussa,AR - 1,Apogonichthyoides pharaonis,1,1,8,,20,,Indo-Pacific,NA,NA,NA,Resident ,Species showing high reef-fidelity
24/12/2018,winter,sdot_yam,09:33,bloks,32.494633,34.877960,Medussa,AR - 1,Apogonichthyoides pharaonis,1,6,5,,20,,Indo-Pacific,NA,NA,NA,Resident ,Species showing high reef-fidelity
24/12/2018,winter,sdot_yam,10:30,bloks,32.496597,34.878720,Sirenna,AR - 2,Apogonichthyoides pharaonis,1,15,5,,20,,Indo-Pacific,NA,NA,NA,Resident ,Species showing high reef-fidelity
24/12/2018,winter,sdot_yam,11:54,bloks,32.499030,34.880200,Athena,AR - 3,Apogonichthyoides pharaonis,1,20,5,,20,,Indo-Pacific,NA,NA,NA,Resident ,Species showing high reef-fidelity
24/12/2018,winter,sdot_yam,12:40,bloks,32.500896,34.880688,Tetis,AR - 4,Apogonichthyoides pharaonis,1,20,6,,20,,Indo-Pacific,NA,NA,NA,Resident ,Species showing high reef-fidelity
24/12/2018,winter,sdot_yam,12:40,bloks,32.500896,34.880688,Tetis,AR - 4,Apogonichthyoides pharaonis,1,10,10,,20,,Indo-Pacific,NA,NA,NA,Resident ,Species showing high reef-fidelity
24/12/2018,winter,sdot_yam,09:33,bloks,32.494633,34.877960,Medussa,AR - 1,Boops boops,1,30,18,,20,,Eastern Atlantic - Mediterranean,0.011,2.9293,12.75,Transient ,species showing low reef- fidelity
24/12/2018,winter,sdot_yam,10:30,bloks,32.496597,34.878720,Sirenna,AR - 2,Boops boops,1,300,10,,20,,Eastern Atlantic - Mediterranean,0.011,2.9293,12.75,Transient ,species showing low reef- fidelity
24/12/2018,winter,sdot_yam,09:33,bloks,32.494633,34.877960,Medussa,AR - 1,Caranx crysos,1,1,15,,20,,Eastern Atlantic - Mediterranean,0.02,2.96,18,Occasional, high-mobility species
24/12/2018,winter,sdot_yam,09:33,bloks,32.494633,34.877960,Medussa,AR - 1,Cheilodipterus novemstriatus,1,1,6,,20,,Indo-Pacific,NA,NA,NA,Resident ,Species showing high reef-fidelity
24/12/2018,winter,sdot_yam,10:30,bloks,32.496597,34.878720,Sirenna,AR - 2,Diplodus vulgaris,1,1,6,,20,,Eastern Atlantic - Mediterranean,0.0126,3.11,15.75,Resident ,Species showing high reef-fidelity
24/12/2018,winter,sdot_yam,10:30,bloks,32.496597,34.878720,Sirenna,AR - 2,Diplodus vulgaris,1,1,8,,20,,Eastern Atlantic - Mediterranean,0.0126,3.11,15.75,Resident ,Species showing high reef-fidelity
24/12/2018,winter,sdot_yam,11:54,bloks,32.499030,34.880200,Athena,AR - 3,Diplodus vulgaris,1,1,8,,20,,Eastern Atlantic - Mediterranean,0.0126,3.11,15.75,Resident ,Species showing high reef-fidelity
24/12/2018,winter,sdot_yam,09:33,bloks,32.494633,34.877960,Medussa,AR - 1,Epinephelus aeneus,1,1,90,,20,,Eastern Atlantic - Mediterranean,0.0081,3.11,50,Resident ,Species showing high reef-fidelity
24/12/2018,winter,sdot_yam,10:30,bloks,32.496597,34.878720,Sirenna,AR - 2,Epinephelus aeneus,1,1,80,,20,,Eastern Atlantic - Mediterranean,0.0081,3.11,50,Resident ,Species showing high reef-fidelity
24/12/2018,winter,sdot_yam,11:54,bloks,32.499030,34.880200,Athena,AR - 3,Epinephelus aeneus,1,1,80,,20,,Eastern Atlantic - Mediterranean,0.0081,3.11,50,Resident ,Species showing high reef-fidelity
24/12/2018,winter,sdot_yam,12:40,bloks,32.500896,34.880688,Tetis,AR - 4,Epinephelus aeneus,1,1,70,,20,,Eastern Atlantic - Mediterranean,0.0081,3.11,50,Resident ,Species showing high reef-fidelity
24/12/2018,winter,sdot_yam,09:33,bloks,32.494633,34.877960,Medussa,AR - 1,Epinephelus costae,1,1,8,,20,,Eastern Atlantic - Mediterranean,0.0076,3.12,30,Resident ,Species showing high reef-fidelity
24/12/2018,winter,sdot_yam,12:40,bloks,32.500896,34.880688,Tetis,AR - 4,Epinephelus costae,1,1,6,,20,,Eastern Atlantic - Mediterranean,0.0076,3.12,30,Resident ,Species showing high reef-fidelity
24/12/2018,winter,sdot_yam,10:30,bloks,32.496597,34.878720,Sirenna,AR - 2,Epinephelus marginatus,1,1,15,,20,,Eastern Atlantic - Mediterranean,0.0089,3.12,53.9,Resident ,Species showing high reef-fidelity
24/12/2018,winter,sdot_yam,09:33,bloks,32.494633,34.877960,Medussa,AR - 1,Herklotsichthys punctatus,1,3000,5,,20,,Indo-Pacific,NA,NA,NA,Transient ,species showing low reef- fidelity
24/12/2018,winter,sdot_yam,11:54,bloks,32.499030,34.880200,Athena,AR - 3,Herklotsichthys punctatus,1,1500,10,,20,,Indo-Pacific,NA,NA,NA,Transient ,species showing low reef- fidelity
24/12/2018,winter,sdot_yam,12:40,bloks,32.500896,34.880688,Tetis,AR - 4,Herklotsichthys punctatus,1,500,10,,20,,Indo-Pacific,NA,NA,NA,Transient ,species showing low reef- fidelity
24/12/2018,winter,sdot_yam,10:30,bloks,32.496597,34.878720,Sirenna,AR - 2,Mycteroperca rubra,1,1,30,,20,,Eastern Atlantic - Mediterranean,0.0166,3,35,Resident ,Species showing high reef-fidelity
24/12/2018,winter,sdot_yam,09:33,bloks,32.494633,34.877960,Medussa,AR - 1,Pagrus coeruleostictus,1,1,4,,20,,Eastern Atlantic - Mediterranean,0.0257,2.9,19.05,Transient ,species showing low reef- fidelity
24/12/2018,winter,sdot_yam,12:40,bloks,32.500896,34.880688,Tetis,AR - 4,Pagrus coeruleostictus,1,8,4,,20,,Eastern Atlantic - Mediterranean,0.0257,2.9,19.05,Transient ,species showing low reef- fidelity
24/12/2018,winter,sdot_yam,12:40,bloks,32.500896,34.880688,Tetis,AR - 4,Pagrus coeruleostictus,1,8,6,,20,,Eastern Atlantic - Mediterranean,0.0257,2.9,19.05,Transient ,species showing low reef- fidelity
24/12/2018,winter,sdot_yam,09:33,bloks,32.494633,34.877960,Medussa,AR - 1,Parupeneus forskalii,1,6,6,,20,,Indo-Pacific,NA,NA,NA,Transient ,species showing low reef- fidelity
24/12/2018,winter,sdot_yam,10:30,bloks,32.496597,34.878720,Sirenna,AR - 2,Parupeneus forskalii,1,2,20,,20,,Indo-Pacific,NA,NA,NA,Transient ,species showing low reef- fidelity
24/12/2018,winter,sdot_yam,10:30,bloks,32.496597,34.878720,Sirenna,AR - 2,Parupeneus forskalii,1,1,25,,20,,Indo-Pacific,NA,NA,NA,Transient ,species showing low reef- fidelity
24/12/2018,winter,sdot_yam,10:30,bloks,32.496597,34.878720,Sirenna,AR - 2,Parupeneus forskalii,1,3,4,,20,,Indo-Pacific,NA,NA,NA,Transient ,species showing low reef- fidelity
24/12/2018,winter,sdot_yam,11:54,bloks,32.499030,34.880200,Athena,AR - 3,Parupeneus forskalii,1,1,6,,20,,Indo-Pacific,NA,NA,NA,Transient ,species showing low reef- fidelity
24/12/2018,winter,sdot_yam,11:54,bloks,32.499030,34.880200,Athena,AR - 3,Parupeneus forskalii,1,1,5,,20,,Indo-Pacific,NA,NA,NA,Transient ,species showing low reef- fidelity
24/12/2018,winter,sdot_yam,12:40,bloks,32.500896,34.880688,Tetis,AR - 4,Parupeneus forskalii,1,8,6,,20,,Indo-Pacific,NA,NA,NA,Transient ,species showing low reef- fidelity
24/12/2018,winter,sdot_yam,12:40,bloks,32.500896,34.880688,Tetis,AR - 4,Parupeneus forskalii,1,4,8,,20,,Indo-Pacific,NA,NA,NA,Transient ,species showing low reef- fidelity
24/12/2018,winter,sdot_yam,09:33,bloks,32.494633,34.877960,Medussa,AR - 1,Plotosus lineatus,1,100,18,,20,,Indo-Pacific,0.0081,3.12,14,Transient ,species showing low reef- fidelity
24/12/2018,winter,sdot_yam,10:30,bloks,32.496597,34.878720,Sirenna,AR - 2,Plotosus lineatus,1,500,12,,20,,Indo-Pacific,0.0081,3.12,14,Transient ,species showing low reef- fidelity
24/12/2018,winter,sdot_yam,11:54,bloks,32.499030,34.880200,Athena,AR - 3,Plotosus lineatus,1,1000,12,,20,,Indo-Pacific,0.0081,3.12,14,Transient ,species showing low reef- fidelity
24/12/2018,winter,sdot_yam,12:40,bloks,32.500896,34.880688,Tetis,AR - 4,Plotosus lineatus,1,1000,12,,20,,Indo-Pacific,0.0081,3.12,14,Transient ,species showing low reef- fidelity
24/12/2018,winter,sdot_yam,09:33,bloks,32.494633,34.877960,Medussa,AR - 1,Pomadasys stridens,1,20,12,,20,,Indo-Pacific,0.0049,3.406,NA,Transient ,species showing low reef- fidelity
24/12/2018,winter,sdot_yam,09:33,bloks,32.494633,34.877960,Medussa,AR - 1,Pomadasys stridens,1,30,10,,20,,Indo-Pacific,0.0049,3.406,NA,Transient ,species showing low reef- fidelity
24/12/2018,winter,sdot_yam,12:40,bloks,32.500896,34.880688,Tetis,AR - 4,Pomadasys stridens,1,30,12,,20,,Indo-Pacific,0.0049,3.406,NA,Transient ,species showing low reef- fidelity
24/12/2018,winter,sdot_yam,10:30,bloks,32.496597,34.878720,Sirenna,AR - 2,Sargocentron rubrum,1,1,12,,20,,Indo-Pacific,0.01801,3.015,NA,Resident ,Species showing high reef-fidelity
24/12/2018,winter,sdot_yam,12:40,bloks,32.500896,34.880688,Tetis,AR - 4,Sargocentron rubrum,1,1,15,,20,,Indo-Pacific,0.01801,3.015,NA,Resident ,Species showing high reef-fidelity
24/12/2018,winter,sdot_yam,11:54,bloks,32.499030,34.880200,Athena,AR - 3,Seriola dumerili,1,1,20,,20,,Eastern Atlantic - Mediterranean,0.0251,2.86,61,Occasional, high-mobility species
24/12/2018,winter,sdot_yam,09:33,bloks,32.494633,34.877960,Medussa,AR - 1,Serranus cabrilla ,1,1,10,,20,,Eastern Atlantic - Mediterranean, 0.0174,2.85,10,Resident ,Species showing high reef-fidelity
24/12/2018,winter,sdot_yam,12:40,bloks,32.500896,34.880688,Tetis,AR - 4,Serranus cabrilla ,1,1,12,,20,,Eastern Atlantic - Mediterranean, 0.0174,2.85,10,Resident ,Species showing high reef-fidelity
24/12/2018,winter,sdot_yam,09:33,bloks,32.494633,34.877960,Medussa,AR - 1,Siganus rivulatus,1,3,10,,20,,Indo-Pacific,0.0123,2.98,13.5,Resident ,Species showing high reef-fidelity
24/12/2018,winter,sdot_yam,10:30,bloks,32.496597,34.878720,Sirenna,AR - 2,Siganus rivulatus,1,1,20,,20,,Indo-Pacific,0.0123,2.98,13.5,Resident ,Species showing high reef-fidelity
24/12/2018,winter,sdot_yam,10:30,bloks,32.496597,34.878720,Sirenna,AR - 2,Siganus rivulatus,1,3,12,,20,,Indo-Pacific,0.0123,2.98,13.5,Resident ,Species showing high reef-fidelity
24/12/2018,winter,sdot_yam,10:30,bloks,32.496597,34.878720,Sirenna,AR - 2,Siganus rivulatus,1,3,10,,20,,Indo-Pacific,0.0123,2.98,13.5,Resident ,Species showing high reef-fidelity
24/12/2018,winter,sdot_yam,12:40,bloks,32.500896,34.880688,Tetis,AR - 4,Siganus rivulatus,1,8,6,,20,,Indo-Pacific,0.0123,2.98,13.5,Resident ,Species showing high reef-fidelity
24/12/2018,winter,sdot_yam,12:40,bloks,32.500896,34.880688,Tetis,AR - 4,Siganus rivulatus,1,1,12,,20,,Indo-Pacific,0.0123,2.98,13.5,Resident ,Species showing high reef-fidelity
24/12/2018,winter,sdot_yam,09:33,bloks,32.494633,34.877960,Medussa,AR - 1,Sphyraena sp.,1,1000,15,,20,,Indo-Pacific, 0.0112,2.84,NA,Occasional, high-mobility species
24/12/2018,winter,sdot_yam,09:33,bloks,32.494633,34.877960,Medussa,AR - 1,Sphyraena sp.,1,300,20,,20,,Indo-Pacific, 0.0112,2.84,NA,Occasional, high-mobility species
24/12/2018,winter,sdot_yam,10:30,bloks,32.496597,34.878720,Sirenna,AR - 2,Sphyraena sp.,1,3000,15,,20,,Indo-Pacific, 0.0112,2.84,NA,Occasional, high-mobility species
24/12/2018,winter,sdot_yam,11:54,bloks,32.499030,34.880200,Athena,AR - 3,Sphyraena sp.,1,1500,12,,20,,Indo-Pacific, 0.0112,2.84,NA,Occasional, high-mobility species
